Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Israel,ISR,11.2038898974002,10.1561168171325,10.695723235584,7.93718694756733,8.99794788994292,-0.0796471421118241,2.99502647219659,16.2419517102616,13.5657021366781,7.30733562481677,10.9510708625275,12.1465543644432,5.58746394207819,6.47616144401562,3.24281927767115,0.322503652229273,1.03529921058237,5.55508715376642,6.20781581339436,1.67044186363161,5.33992670698777,2.08250042347377,3.35910137510471,0.933214010494638,4.03694020672467,4.19014432194915,7.13971140010318,2.91001631242278,0.574746841063316,7.3151991296676,7.72611507495277,7.75926624282712,4.11675642426739,7.42784534825054,6.60292461082722,5.83892253875895,3.61026597240067,4.1019344139424,3.28835789304527,8.59152200608253,0.270471415054473,-0.152880392675172,1.43455918035305,4.64944459908543,4.35256427740218,5.59106550120008,6.31307137087018,3.2158134842205,1.22017480850096,5.54470607068944,5.51341969081251,2.40993765217618,4.09013743330735,3.718144149431,2.23599889603805,4.53601939236572,4.34394518932547,4.05349952888294,3.57898762923605,-1.80206927953466,9.33534690236249,6.36407234798706,2.06272504731618,0.953618469238535,2.93114966387968
Italia,ITA,8.20724597589673,6.20365038538202,5.60972790418452,2.79770230068472,3.26802365121867,5.98479421486059,7.17861243185169,6.5445545873539,6.09805993564241,5.31050247643583,1.81810794624113,3.69048578366487,7.12586233109471,5.50014109691006,-2.09016289171086,7.12538510094043,2.56050082604729,3.24013978059317,5.95915952688955,3.43001634618649,0.844227628121416,0.413585694308892,1.16920342741862,3.22585239030356,2.79808575480784,2.85997186889063,3.19196062140115,4.19437725054567,3.38838350504491,1.98577491758405,1.53844759206665,0.834275417393798,-0.852805731913904,2.15102367074849,2.88683671925843,1.34558477192847,1.92572122608527,1.8043732818638,1.67799157943422,3.88209885062652,2.00643329837733,0.26992966378873,0.0665538088732092,1.4740217064723,0.762410677306491,1.79947992234244,1.46229205289291,-1.02313851177097,-5.30515401233991,1.52910573247101,0.695463154440176,-3.12523877282996,-1.81802510749792,-0.0013876173045446,0.885667635240807,1.23622108511661,1.60369995294101,0.826646712344115,0.429162533780342,-8.86822122185345,8.93106210800055,4.82117669913565,0.922796543670316,0.783039135276795,0.539583636778445
Japón,JPN,12.043536357022,8.90897303614973,8.47364243635415,11.676708250654,5.81970783966972,10.6385615902031,11.0821423327248,12.8824681707163,12.4778945420024,0.399050611065093,4.69899204214205,8.41354725497627,8.03259997458245,-1.22523982750916,3.09157591623077,3.97498409113672,4.39033795009327,5.27194150317187,5.4840418324284,2.81759120738283,4.20933646523171,3.31245673740017,3.52304498510377,4.50199481622435,5.23338094687848,3.32652561623384,4.73066586040017,6.78502010955764,4.85803768615389,4.89271306574565,3.41749676183089,0.848069581218368,-0.517919847117952,0.99306636322622,2.34205546196849,3.07546731409349,1.36297109407448,-1.77264091037956,-0.347600398675738,2.97832688768516,0.284608556379041,0.0849888050363319,1.38010935830795,2.11294823723127,1.8482813374834,1.54630843078741,1.72837912865577,-1.16662209355141,-5.9359411383964,4.13645589222239,-0.20035785332982,1.64893452981225,1.99727653399265,0.905915486065865,1.79997735783475,0.704986495111257,1.62345062245441,0.834143845965585,-0.308496921143259,-4.28327942675573,3.56419531474475,1.33164750653741,0.720785304749811,-0.240084236041696,1.19311288444599
"Corea, República de",KOR,6.9203873483396,3.92175773832845,9.00980852779276,9.42671363350965,7.31363967906637,12.0079930944014,9.15142541597389,13.222886263609,14.5906815127852,10.1670415997143,10.6514008040897,7.33682343209188,14.9746910473879,9.64890876792887,7.93151191415265,13.2631948828989,12.3772941278967,11.0694555184031,8.73691533999403,-1.52426391001066,7.40382133739918,8.46826958565821,13.4668057465528,10.6366054976723,7.93879547760545,11.50298504807,12.8922089918574,12.1331951107172,7.16501737923842,10.0248996213899,10.8749739277708,6.35159199606441,6.99471791742556,9.3718357757101,9.7358937505409,7.99042982526839,6.2821926537929,-4.9389297463141,11.6172629559591,9.2018583880479,4.72593560322356,7.74399895319569,3.07472661826947,5.1836368597334,4.35823667337156,5.24500550580342,5.8419633918717,3.00440451679569,0.81986175641795,6.98166138853071,3.6880320602952,2.54766550568242,3.2913959543442,3.21468019683108,2.92029267301234,3.17152748983935,3.433191763972,3.17611568177327,2.31380210595475,-0.700242317542106,4.61296795454287,2.72756456708991,1.58301467403629,2.00361101838986,1.00701840291242
Lituania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.6756642731925,-21.2589694228032,-16.2268623098899,-9.76605322187085,3.29008262426858,5.02694376847307,8.30063037348748,7.46293714937232,-1.09700818020993,3.41862206571636,6.48412665187908,6.71983945103626,10.5518959629574,6.50203536075556,7.7314467577492,7.39548122468629,11.0779282578673,2.59946154605602,-14.8386117894848,0.427199566550769,6.32363664821298,4.38290584355157,4.04691318575325,3.7725437958099,2.83280643343234,2.67192215053329,4.61224310312809,4.91836780106811,4.67735183530451,0.0428158336981426,6.39481772930206,2.46532013155011,0.739537398185803,3.03019543767596,2.92007656461696
Luxemburgo,LUX,3.82998138409332,1.35867628948618,3.43911198594992,7.86582544744337,-0.73492975300033,1.10589941514236,0.216730539713424,4.18387723458528,9.97285677756084,1.75993591351104,2.66723351069847,6.5981982956401,8.31267077441045,4.21247361331076,-6.57137080362814,2.53433057787748,1.56977197000445,4.07497535070786,2.34561008805581,0.840881769623977,-0.550953306090335,1.13129633110074,2.98908218676767,6.18693947396744,2.79170151318351,9.9839386111551,3.95097758570968,8.46328242722446,9.79806159175014,5.31993003333675,8.64419104734844,1.81965480509376,4.20064571003755,3.82092143373001,1.43220024272964,1.39807630241253,5.41972646151088,6.67419503775402,8.17613777063244,6.93809504692074,3.07427520210337,3.22528846998354,2.6192502126754,4.23067892192488,2.48250499371829,6.01662739677904,8.09852098069817,-0.302272983306707,-3.23895268839308,3.76040578658925,1.0442860057217,1.64971134354685,3.17168513780955,2.62308838097542,2.26836572735107,4.97819047122638,1.31711942298405,1.61129891211624,2.74932091920692,-0.510051634039826,6.92973270801744,-1.09741256293819,0.0994370594039111,0.358614003982225,0.63787818818335
Letonia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.5952222309891,-32.1185703106863,-4.98297870115201,2.18990858235335,-0.944762865564712,2.29996103802466,9.17147634072084,6.55000264756266,2.81840455944993,5.84102642353959,6.46057826727287,7.66548778586991,8.42913257059108,8.72514341727928,11.6153178557457,12.825017846905,10.4145372792714,-3.38871665849958,-16.0400195313042,-3.66125859554762,3.03634482668815,7.30524057200897,2.09609028156248,2.0949597710559,3.78336712084972,2.55168601974034,3.39894872623931,4.30971286294503,0.675372771884227,-3.46922750780554,6.94254173062592,1.90853419029801,-0.941606068823631,-0.0370556648288982,2.13786855731288
México,MEX,5.00000000072309,4.66441467253127,8.10688692761114,11.9054807657866,7.09999999747173,6.09613930256681,5.85492487897324,9.42327881831926,3.41862002349839,6.50248403469675,3.76246768495716,8.22880731245257,7.86111986063614,5.77682723020618,5.74448504862428,4.41744413626853,3.39063970656844,8.95694232786306,9.69817013704461,8.75662242586424,9.58584115454994,-0.0495863656386035,-4.62412795987231,3.51341334932273,1.91921578613494,-3.92995990782299,2.06336322631584,1.21826122938586,3.62544873456009,5.25004329944582,3.97590497138043,3.56861354412243,2.86699945461075,4.39412788764169,-5.91029962358286,6.21829715869302,7.19887615284711,6.18507893082885,2.75503039300564,5.02928399378261,-0.450845253215945,-0.236588001922641,1.18554486709559,3.56544102622887,2.11324711473297,4.80501351664901,2.0778639395329,0.943331872912935,-6.29525056697287,4.9713345832195,3.44404505297089,3.55321076010608,0.852101550164704,2.50376350783593,2.70232343024026,1.7724932254128,1.87172854648381,1.97208211101069,-0.392690513290532,-8.35403459379062,6.04848347173572,3.70975708309098,3.1067964131456,1.35057631384696,0.561683456144578
Países Bajos,NLD,0.295546504846172,6.84350722750473,3.62462159639203,8.27490413848105,8.64309474781801,2.74110435359816,5.28001495109744,6.41613410796171,6.4294490946164,6.14018151825016,4.31698034729853,3.53387449555808,5.44422319799096,3.4387177026689,0.0020287559480323,4.45630944629636,2.52044058142084,2.6962468211259,2.01416625857843,1.34191409240884,-0.78361166175803,-1.24075669199284,2.06995815677583,3.06167877138195,2.58018000128781,2.78697583712109,1.9312485744144,3.44121890433911,4.42011793059889,4.18322289611109,2.4391343395225,1.70607100505794,1.25755214528137,2.96109252246121,3.11603593857495,3.42063535269868,4.24847396941847,4.64770326997895,5.04334216651563,4.21970034558892,2.32358454925847,0.24582951723049,0.0978549395212411,2.01628331561487,2.03401576512488,3.53729585853395,3.88542348324803,2.11674514240192,-3.66528147002826,1.31935287897116,1.77330320575034,-0.977826121310997,-0.0302410184270769,1.61255885112396,2.12064007193544,2.42428065449427,2.78150834679987,2.25873158164956,2.3001616053659,-3.86799714191608,6.27683593745216,5.00723453395074,-0.598061017580278,1.07383137319854,1.78463214703797
Noruega,NOR,6.2733355410215,2.81394521638465,3.78504305750515,5.00965105972533,5.28560880430634,3.78651321598602,6.25607895878227,2.25987551481224,4.50461146666011,1.94330054570493,5.7147684412603,5.28421650140392,4.49029469472772,3.96443769084686,4.94798609099843,5.84956345415462,4.15190588338356,3.85568468692183,4.35122903414562,4.5267984596924,1.67423049803278,0.242440465084144,3.94088668258857,6.07555820534726,5.56110673396684,4.04765910229874,1.74427870145095,-0.330025653077698,1.02954207990309,1.95899042256056,2.85865596855008,3.56422602983729,2.87306009185421,5.03933284247313,4.15289526465317,4.96949434701779,5.09208924000464,2.72590814782492,2.18261230296261,3.443416131481,2.1634350595868,1.45747886087304,1.09635781210122,4.33015597691212,2.96973597025936,2.84726376691944,3.42030119916608,0.822805797014865,-1.61327151945869,1.00493269017117,1.38505117083945,2.82395673492459,1.27290177696287,2.09521388080101,2.04428845501438,1.29158732771135,2.66964474273466,1.1103912365576,1.46970781954143,-1.36055723261586,4.14314688769197,4.08039770659241,0.352695581319765,1.42372134524737,1.08528185031417
Nueva Zelandia,NZL,3.31564972674543,3.08087351858559,6.10211748394454,6.10328473743307,6.1117321350133,6.24846245288686,-4.58942364359896,-0.0488485727357499,10.1946714880749,-1.39760788020411,3.78545741843028,5.1191086821659,7.80027793991758,5.99344071907922,-1.73168325405558,0.928812762144631,-3.93633767566311,0.318563365865202,2.19177502002559,1.28425192493805,4.65565287633527,0.929685035623876,3.49152457902733,4.79269907520923,1.61533480446978,2.71326964068473,0.962508198457385,-0.334621133273799,0.164699005861976,0.136887537634095,-1.07586748814022,1.10092234546755,6.3836309435096,5.11167356780264,4.73676080285628,3.59083953715972,2.07551582422867,0.855188594957326,5.38315295474565,2.86879087314065,3.41557461751114,4.71514593471419,4.72587484712128,4.09053577279863,3.35295444152619,2.7744428588158,3.06312221869514,-1.02561134479848,-0.040259885205117,1.47182504276788,2.1445004445998,2.30256429520961,2.5648360739867,3.81933619307242,3.72968312125018,3.7435247472109,3.31568621648204,3.32219666491432,2.32371708441623,-0.240916114758988,4.29916005216614,3.34521847792682,1.81389453412019,-0.868722371893952,0.462871830681081
Polonia,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.01557879301123,2.51497861350261,3.73831029461471,5.292802066626,7.92965956313934,6.09387747385628,6.35890635030509,4.62161133761769,4.69918479192557,4.65633252988236,1.23374464400356,1.90119437968586,3.52337117234833,5.09079546409544,3.26082274679216,6.20210710934373,6.7604478527626,4.38377069274605,2.61512859291683,3.16892748258036,5.25546256612796,1.51178167644575,0.684240607051805,3.92050862390032,4.43176700264478,3.03117767594847,5.15245773325907,6.2458584723942,4.58045817256199,-2.03556882399977,6.92718266052501,5.25545697386036,0.249610834017872,3.02841630700273,3.5727250346774
Portugal,PRT,5.53490446482866,6.61444657322659,5.87370138713079,6.31074750083511,7.46898966740095,4.07790851389984,7.54448267869383,8.87550967399879,2.12074172405788,9.11384270152895,6.63165162093394,8.01569616394021,11.2006718999033,1.14285965477239,-4.34763043220784,6.90023019372026,5.60259779264088,2.81596606697316,5.63893733004393,4.58934022380851,1.61810337594387,2.1353747657862,-0.173112539564684,-1.87997986277209,2.80743961484895,4.14095608461172,6.38139391332237,7.4891073628233,6.44063956353789,3.95052317228428,4.36820616663232,1.08947689832507,-2.04327729359404,0.964838285067799,4.28278017236022,3.50424653058748,4.40086766458026,4.80796318953165,3.90657779623113,3.81617714108242,1.94367213427915,0.770924781247714,-0.930521045062918,1.78873552917291,0.781847569123585,1.62503532956156,2.50657937751231,0.319247344434558,-3.12207827545093,1.73762453640036,-1.71352745905065,-4.05090267621935,-0.984106574148328,0.741391420706506,1.58979803702681,2.00414129666575,3.31472008175986,2.94628343449202,2.74568432648596,-8.20463159324387,5.55875672070374,6.98584137580278,3.09998745904281,2.21459232301109,1.86448007464475
República Eslovaca,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.5738026728363,-6.72148858941303,1.90132875267943,6.20553051900119,5.8434942995335,6.11957878556568,5.48584018546269,3.82610773560614,-0.473261209621114,0.78922447792516,2.92516077248489,4.41725348271514,4.85669851591319,5.38949856996771,6.48493222274386,8.92568704770216,10.8186295074904,5.36337721231949,-5.50533790972226,6.79058159142423,2.56242473215553,1.56917104702706,0.703323545247201,2.70795151449488,5.17687909722133,1.94781841524558,2.87473327453695,4.06211981896483,2.27589910019393,-2.58551241733207,5.6558588065555,0.544591632137454,2.11263633214959,1.93867445549446,0.807418690144758
Eslovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.90010739121053,-5.46369702570964,2.84342005538596,5.32748694375739,4.1071588268846,2.91361775262531,5.17133827310541,3.06382595802013,5.26800700427259,3.49791942086068,2.82868479430465,3.28258371393918,3.19503117236037,4.54602214352336,3.8541277114569,5.90878130011174,7.1392312914716,3.37223866114127,-7.59058614046387,1.11213719306735,0.655438128379743,-2.91553782040462,-0.823776417691676,2.76283327639742,2.39330621338168,3.03441486663654,5.17440215579958,4.37908347331195,3.50525332381912,-4.08500094942896,8.41686457725321,2.66850555542486,2.3758326648385,1.73139722479493,1.05992996255246
Suecia,SWE,5.68129282767997,4.25904719368346,5.32793383778119,6.82116446107321,3.821507586275,2.09084426689796,3.36538864517098,3.638505638623,5.00907518225404,6.47367396370416,0.944646218021433,2.28873878707626,3.96798115589563,3.19819561873223,2.55286265850103,1.05810489091265,-1.59625857600648,1.75154803918647,3.84000348607525,1.69997145285421,0.454830427902976,1.24866467425022,1.90063868064665,4.22953525809793,2.16037374917175,2.69132318957357,3.35384296895474,2.55903868133913,2.65480690949124,0.754674765275468,-1.14597485051154,-1.15859275987265,-2.06561636908388,4.01576585901515,4.09438992772475,1.70471985374236,3.06499186399252,4.24583179417877,4.20111929805536,4.63112136551369,1.36080642694121,2.27772867861897,1.88102769675844,4.17958419343711,2.79313782840156,4.67607488877992,3.22486814096095,-0.923113250067971,-4.25561384207619,5.75076477579255,3.16388567406926,-0.414397702454409,1.13766671801426,2.29577238758284,4.38824673608589,2.13117914731151,1.88282184966646,1.7702553546772,2.60823012869524,-1.93379704032216,5.2258643028773,1.25543620445816,-0.204061304891439,1.01779633304398,1.54316373266217
Turquía,TUR,1.15606938539699,5.57142858180481,9.06630555240935,5.45905679838043,2.82352954343872,11.2128150353513,4.73251024393737,6.77799601038105,4.08114562089492,3.23350897293227,5.56669450058796,7.42578832564243,3.26233451840494,5.59447440269354,7.17411268977115,10.4611795563238,3.40666980449136,1.50293301122338,-0.62411357022269,-2.44735042580159,4.85664876652028,3.56322781218334,4.97108077727097,6.71201571206028,4.24133571639942,7.01203111054394,9.48553884246728,2.32073679394847,0.2902440687796,9.26614667149315,0.720279039109613,5.03563493261181,7.65126520761324,-4.66814736735584,7.878266878218,7.15779847930847,7.3578623747848,1.90857064345151,-3.05277055759434,6.98528697817062,-5.45940838563062,6.43550883793114,5.79909321038525,9.92540551918624,9.11157745861635,7.06762607623939,5.10818513903604,0.920118221365883,-4.88269401706633,8.54219848467686,10.9799625273598,4.80762696633448,8.48825689298511,4.60079447270559,5.80557386628684,3.32366508200445,7.82585730002594,3.46815306092219,1.30162365464503,1.80306247087255,11.811094450607,5.44122511322401,5.04512369812289,3.3276230893799,3.60462514082589
Estados Unidos,USA,2.29999999989235,6.100000008077,4.40000000466181,5.8000000040378,6.40000000107759,6.50000000865072,2.49999999306594,4.80000000278329,3.09999999656958,0.216606498143278,3.29272243899894,5.25550197771585,5.64567975951033,-0.540550190362552,-0.205619191208058,5.38803390614694,4.62418650079432,5.53520648057204,3.16598822512103,-0.256775739391401,2.53770127042986,-1.80301377321203,4.58379096944093,7.2364531665454,4.16957535422245,3.46265504522061,3.45462966441372,4.17698239478443,3.67223784138015,1.88596557755378,-0.108312873733027,3.52249717254271,2.75179586314481,4.02902272637739,2.68443073970295,3.77277269047364,4.44712793442667,4.48313335499124,4.78842504836746,4.07758575997799,0.955538337599847,1.70044733078285,2.79560596378604,3.84777169267127,3.48354993710312,2.78453963674239,2.0038583039496,0.113587247501258,-2.5765002366652,2.69519258673525,1.56440685205419,2.28911339009767,2.11783009443471,2.52381981757846,2.94555045227337,1.81945147909089,2.45762230126449,2.96650506701943,2.58382533052225,-2.081375977796,6.15202247867526,2.52421385073222,2.93436322440155,2.79318715363841,2.16138195623856
